Pin,Occurrence, Percentage
6742,20 0.,1.65275E+16
8143,20 0.,1.65275E+16
6426,20 0.,1.65275E+16
5044,20 0.,1.65275E+16
9130,20 0.,1.65275E+16
581,20 0.,1.65275E+16
2372,20 0.,1.65275E+16
6705,20 0.,1.65275E+16
4787,20 0.,1.65275E+16
9259,20 0.,1.65275E+16
2739,20 0.,1.65275E+16
9859,20 0.,1.65275E+16
7045,20 0.,1.65275E+16
6948,20 0.,1.65275E+16
7483,20 0.,1.65275E+16
8774,20 0.,1.65275E+16
9937,20 0.,1.65275E+16
9529,20 0.,1.65275E+16
5084,20 0.,1.65275E+16
4339,20 0.,1.65275E+16
4347,20 0.,1.65275E+16
2996,20 0.,1.65275E+16
3887,20 0.,1.65275E+16
4085,20 0.,1.65275E+16
4183,20 0.,1.65275E+16
6337,20 0.,1.65275E+16
7333,20 0.,1.65275E+16
8174,20 0.,1.65275E+16
5972,20 0.,1.65275E+16
7124,20 0.,1.65275E+16
5992,20 0.,1.65275E+16
3676,20 0.,1.65275E+16
3985,20 0.,1.65275E+16
289,20 0.,1.65275E+16
6065,20 0.,1.65275E+16
9069,20 0.,1.65275E+16
4673,20 0.,1.65275E+16
6974,20 0.,1.65275E+16
9223,20 0.,1.65275E+16
6718,20 0.,1.65275E+16
2894,20 0.,1.65275E+16
9450,20 0.,1.65275E+16
385,20 0.,1.65275E+16
7547,20 0.,1.65275E+16
9948,20 0.,1.65275E+16
3084,20 0.,1.65275E+16
4337,20 0.,1.65275E+16
9046,20 0.,1.65275E+16
7082,20 0.,1.65275E+16
7165,20 0.,1.65275E+16
7399,20 0.,1.65275E+16
280,20 0.,1.65275E+16
2842,20 0.,1.65275E+16
7932,20 0.,1.65275E+16
7357,20 0.,1.65275E+16
6486,20 0.,1.65275E+16
5076,20 0.,1.65275E+16
3770,20 0.,1.65275E+16
6824,20 0.,1.65275E+16
9761,20 0.,1.65275E+16
4925,20 0.,1.65275E+16
9741,20 0.,1.65275E+16
7350,20 0.,1.65275E+16
9263,20 0.,1.65275E+16
4995,20 0.,1.65275E+16
7085,20 0.,1.65275E+16
5834,20 0.,1.65275E+16
2749,20 0.,1.65275E+16
4009,20 0.,1.65275E+16
9486,20 0.,1.65275E+16
7099,20 0.,1.65275E+16
7593,20 0.,1.65275E+16
7938,20 0.,1.65275E+16
6741,20 0.,1.65275E+16
6349,20 0.,1.65275E+16
6744,20 0.,1.65275E+16
9328,20 0.,1.65275E+16
3367,20 0.,1.65275E+16
4574,20 0.,1.65275E+16
3940,20 0.,1.65275E+16
2876,20 0.,1.65275E+16
5087,20 0.,1.65275E+16
5973,20 0.,1.65275E+16
6184,20 0.,1.65275E+16
7965,20 0.,1.65275E+16
5663,20 0.,1.65275E+16
7883,20 0.,1.65275E+16
6783,20 0.,1.65275E+16
9552,20 0.,1.65275E+16
7490,20 0.,1.65275E+16
6897,20 0.,1.65275E+16
2162,20 0.,1.65275E+16
5494,20 0.,1.65275E+16
7065,20 0.,1.65275E+16
6893,20 0.,1.65275E+16
4791,20 0.,1.65275E+16
3882,20 0.,1.65275E+16
3976,20 0.,1.65275E+16
4193,20 0.,1.65275E+16
6445,20 0.,1.65275E+16
6284,20 0.,1.65275E+16
4915,20 0.,1.65275E+16
5774,20 0.,1.65275E+16
5338,20 0.,1.65275E+16
6903,20 0.,1.65275E+16
6294,20 0.,1.65275E+16
4607,20 0.,1.65275E+16
7195,20 0.,1.65275E+16
6559,20 0.,1.65275E+16
9755,20 0.,1.65275E+16
6347,20 0.,1.65275E+16
171,20 0.,1.65275E+16
4277,20 0.,1.65275E+16
5771,20 0.,1.65275E+16
3440,20 0.,1.65275E+16
4048,20 0.,1.65275E+16
287,20 0.,1.65275E+16
4886,20 0.,1.65275E+16
4389,20 0.,1.65275E+16
1483,20 0.,1.65275E+16
6938,20 0.,1.65275E+16
6176,20 0.,1.65275E+16
4246,20 0.,1.65275E+16
9593,20 0.,1.65275E+16
7404,20 0.,1.65275E+16
2097,20 0.,1.65275E+16
342,20 0.,1.65275E+16
9378,20 0.,1.65275E+16
7332,20 0.,1.65275E+16
9754,20 0.,1.65275E+16
4385,20 0.,1.65275E+16
4828,20 0.,1.65275E+16
4961,20 0.,1.65275E+16
9304,20 0.,1.65275E+16
5943,20 0.,1.65275E+16
9330,20 0.,1.65275E+16
160,19 0.,1.57011E+15
2939,19 0.,1.57011E+15
9614,19 0.,1.57011E+15
881,19 0.,1.57011E+15
7930,19 0.,1.57011E+15
7389,19 0.,1.57011E+15
9623,19 0.,1.57011E+15
9272,19 0.,1.57011E+15
9843,19 0.,1.57011E+15
3781,19 0.,1.57011E+15
4368,19 0.,1.57011E+15
6797,19 0.,1.57011E+15
9884,19 0.,1.57011E+15
7163,19 0.,1.57011E+15
6757,19 0.,1.57011E+15
2964,19 0.,1.57011E+15
2942,19 0.,1.57011E+15
9694,19 0.,1.57011E+15
4661,19 0.,1.57011E+15
7457,19 0.,1.57011E+15
4064,19 0.,1.57011E+15
9063,19 0.,1.57011E+15
967,19 0.,1.57011E+15
965,19 0.,1.57011E+15
9715,19 0.,1.57011E+15
2937,19 0.,1.57011E+15
7069,19 0.,1.57011E+15
7403,19 0.,1.57011E+15
9351,19 0.,1.57011E+15
6847,19 0.,1.57011E+15
7434,19 0.,1.57011E+15
4174,19 0.,1.57011E+15
3792,19 0.,1.57011E+15
6078,19 0.,1.57011E+15
6960,19 0.,1.57011E+15
4271,19 0.,1.57011E+15
9592,19 0.,1.57011E+15
7949,19 0.,1.57011E+15
765,19 0.,1.57011E+15
6051,19 0.,1.57011E+15
4702,19 0.,1.57011E+15
2957,19 0.,1.57011E+15
6809,19 0.,1.57011E+15
4386,19 0.,1.57011E+15
9816,19 0.,1.57011E+15
9104,19 0.,1.57011E+15
9714,19 0.,1.57011E+15
3685,19 0.,1.57011E+15
9143,19 0.,1.57011E+15
6287,19 0.,1.57011E+15
8394,19 0.,1.57011E+15
9381,19 0.,1.57011E+15
9170,19 0.,1.57011E+15
4407,19 0.,1.57011E+15
875,19 0.,1.57011E+15
2473,19 0.,1.57011E+15
6836,19 0.,1.57011E+15
4139,19 0.,1.57011E+15
882,19 0.,1.57011E+15
9973,19 0.,1.57011E+15
6770,19 0.,1.57011E+15
7499,19 0.,1.57011E+15
9209,19 0.,1.57011E+15
7051,19 0.,1.57011E+15
7435,19 0.,1.57011E+15
4846,19 0.,1.57011E+15
5884,19 0.,1.57011E+15
5539,19 0.,1.57011E+15
6293,19 0.,1.57011E+15
7432,19 0.,1.57011E+15
7382,19 0.,1.57011E+15
9825,19 0.,1.57011E+15
9689,19 0.,1.57011E+15
5804,19 0.,1.57011E+15
4766,19 0.,1.57011E+15
3237,19 0.,1.57011E+15
3549,19 0.,1.57011E+15
8447,19 0.,1.57011E+15
9557,19 0.,1.57011E+15
3684,19 0.,1.57011E+15
4704,19 0.,1.57011E+15
5929,19 0.,1.57011E+15
963,19 0.,1.57011E+15
7671,19 0.,1.57011E+15
9363,19 0.,1.57011E+15
6440,19 0.,1.57011E+15
7562,19 0.,1.57011E+15
2978,19 0.,1.57011E+15
9556,19 0.,1.57011E+15
5607,19 0.,1.57011E+15
9536,19 0.,1.57011E+15
2074,19 0.,1.57011E+15
6077,19 0.,1.57011E+15
6509,19 0.,1.57011E+15
7156,19 0.,1.57011E+15
4914,19 0.,1.57011E+15
7261,19 0.,1.57011E+15
9477,19 0.,1.57011E+15
7039,19 0.,1.57011E+15
9298,19 0.,1.57011E+15
9217,19 0.,1.57011E+15
4662,19 0.,1.57011E+15
4463,19 0.,1.57011E+15
481,19 0.,1.57011E+15
9403,19 0.,1.57011E+15
2760,19 0.,1.57011E+15
4461,19 0.,1.57011E+15
9271,19 0.,1.57011E+15
9604,19 0.,1.57011E+15
6335,19 0.,1.57011E+15
8092,19 0.,1.57011E+15
6003,19 0.,1.57011E+15
6449,19 0.,1.57011E+15
3853,19 0.,1.57011E+15
4299,19 0.,1.57011E+15
693,19 0.,1.57011E+15
9160,19 0.,1.57011E+15
7198,19 0.,1.57011E+15
4684,19 0.,1.57011E+15
8438,19 0.,1.57011E+15
9503,19 0.,1.57011E+15
6470,19 0.,1.57011E+15
3975,19 0.,1.57011E+15
1743,19 0.,1.57011E+15
9465,19 0.,1.57011E+15
2742,19 0.,1.57011E+15
9407,19 0.,1.57011E+15
9397,19 0.,1.57011E+15
8940,19 0.,1.57011E+15
5930,19 0.,1.57011E+15
4898,19 0.,1.57011E+15
5375,19 0.,1.57011E+15
9657,19 0.,1.57011E+15
5799,19 0.,1.57011E+15
4605,19 0.,1.57011E+15
5307,19 0.,1.57011E+15
485,19 0.,1.57011E+15
7393,19 0.,1.57011E+15
9085,19 0.,1.57011E+15
7684,19 0.,1.57011E+15
7361,19 0.,1.57011E+15
7134,19 0.,1.57011E+15
6913,19 0.,1.57011E+15
897,19 0.,1.57011E+15
6209,19 0.,1.57011E+15
4686,19 0.,1.57011E+15
6503,19 0.,1.57011E+15
9784,19 0.,1.57011E+15
4493,19 0.,1.57011E+15
9706,19 0.,1.57011E+15
8094,19 0.,1.57011E+15
6079,19 0.,1.57011E+15
2734,19 0.,1.57011E+15
4759,19 0.,1.57011E+15
5361,19 0.,1.57011E+15
5069,19 0.,1.57011E+15
440,19 0.,1.57011E+15
6127,19 0.,1.57011E+15
6994,19 0.,1.57011E+15
9216,19 0.,1.57011E+15
5773,19 0.,1.57011E+15
5374,19 0.,1.57011E+15
5593,19 0.,1.57011E+15
9065,19 0.,1.57011E+15
7360,19 0.,1.57011E+15
9745,19 0.,1.57011E+15
3404,19 0.,1.57011E+15
5981,19 0.,1.57011E+15
6726,19 0.,1.57011E+15
9679,19 0.,1.57011E+15
2670,19 0.,1.57011E+15
9651,19 0.,1.57011E+15
9174,19 0.,1.57011E+15
6072,19 0.,1.57011E+15
4608,19 0.,1.57011E+15
6756,19 0.,1.57011E+15
4443,19 0.,1.57011E+15
7491,19 0.,1.57011E+15
9585,19 0.,1.57011E+15
9553,19 0.,1.57011E+15
7620,19 0.,1.57011E+15
4602,19 0.,1.57011E+15
4845,19 0.,1.57011E+15
7663,19 0.,1.57011E+15
4287,19 0.,1.57011E+15
9940,19 0.,1.57011E+15
7148,19 0.,1.57011E+15
6487,19 0.,1.57011E+15
9972,19 0.,1.57011E+15
4391,19 0.,1.57011E+15
7042,19 0.,1.57011E+15
6759,19 0.,1.57011E+15
2862,19 0.,1.57011E+15
9355,19 0.,1.57011E+15
3753,19 0.,1.57011E+15
7127,19 0.,1.57011E+15
8042,19 0.,1.57011E+15
6496,19 0.,1.57011E+15
4814,19 0.,1.57011E+15
9792,19 0.,1.57011E+15
9749,19 0.,1.57011E+15
6239,19 0.,1.57011E+15
187,19 0.,1.57011E+15
9303,19 0.,1.57011E+15
3471,19 0.,1.57011E+15
8162,19 0.,1.57011E+15
6647,19 0.,1.57011E+15
4971,19 0.,1.57011E+15
7972,19 0.,1.57011E+15
3778,19 0.,1.57011E+15
4276,19 0.,1.57011E+15
6534,19 0.,1.57011E+15
4363,19 0.,1.57011E+15
7368,19 0.,1.57011E+15
7941,19 0.,1.57011E+15
694,19 0.,1.57011E+15
9498,19 0.,1.57011E+15
6864,19 0.,1.57011E+15
4874,19 0.,1.57011E+15
6071,19 0.,1.57011E+15
6594,19 0.,1.57011E+15
3772,19 0.,1.57011E+15
9276,19 0.,1.57011E+15
8038,18 0.,1.48747E+16
3402,18 0.,1.48747E+16
6459,18 0.,1.48747E+16
6995,18 0.,1.48747E+16
9453,18 0.,1.48747E+16
367,18 0.,1.48747E+16
6736,18 0.,1.48747E+16
642,18 0.,1.48747E+16
958,18 0.,1.48747E+16
271,18 0.,1.48747E+16
8074,18 0.,1.48747E+16
9924,18 0.,1.48747E+16
9334,18 0.,1.48747E+16
9957,18 0.,1.48747E+16
3958,18 0.,1.48747E+16
9224,18 0.,1.48747E+16
6339,18 0.,1.48747E+16
976,18 0.,1.48747E+16
9180,18 0.,1.48747E+16
6394,18 0.,1.48747E+16
9409,18 0.,1.48747E+16
2893,18 0.,1.48747E+16
7884,18 0.,1.48747E+16
585,18 0.,1.48747E+16
5365,18 0.,1.48747E+16
6794,18 0.,1.48747E+16
7448,18 0.,1.48747E+16
273,18 0.,1.48747E+16
5749,18 0.,1.48747E+16
7232,18 0.,1.48747E+16
9642,18 0.,1.48747E+16
9519,18 0.,1.48747E+16
6174,18 0.,1.48747E+16
7537,18 0.,1.48747E+16
7184,18 0.,1.48747E+16
6472,18 0.,1.48747E+16
9534,18 0.,1.48747E+16
5707,18 0.,1.48747E+16
6444,18 0.,1.48747E+16
8044,18 0.,1.48747E+16
7349,18 0.,1.48747E+16
4384,18 0.,1.48747E+16
6885,18 0.,1.48747E+16
4497,18 0.,1.48747E+16
7062,18 0.,1.48747E+16
346,18 0.,1.48747E+16
8057,18 0.,1.48747E+16
7034,18 0.,1.48747E+16
7353,18 0.,1.48747E+16
400,18 0.,1.48747E+16
9417,18 0.,1.48747E+16
8380,18 0.,1.48747E+16
4738,18 0.,1.48747E+16
7342,18 0.,1.48747E+16
4162,18 0.,1.48747E+16
5903,18 0.,1.48747E+16
993,18 0.,1.48747E+16
146,18 0.,1.48747E+16
9674,18 0.,1.48747E+16
8435,18 0.,1.48747E+16
7928,18 0.,1.48747E+16
8997,18 0.,1.48747E+16
9594,18 0.,1.48747E+16
6331,18 0.,1.48747E+16
9389,18 0.,1.48747E+16
9682,18 0.,1.48747E+16
9560,18 0.,1.48747E+16
278,18 0.,1.48747E+16
4284,18 0.,1.48747E+16
3893,18 0.,1.48747E+16
4691,18 0.,1.48747E+16
7670,18 0.,1.48747E+16
2373,18 0.,1.48747E+16
3091,18 0.,1.48747E+16
3703,18 0.,1.48747E+16
7093,18 0.,1.48747E+16
6914,18 0.,1.48747E+16
8554,18 0.,1.48747E+16
6342,18 0.,1.48747E+16
4249,18 0.,1.48747E+16
634,18 0.,1.48747E+16
6055,18 0.,1.48747E+16
4855,18 0.,1.48747E+16
9155,18 0.,1.48747E+16
7284,18 0.,1.48747E+16
4824,18 0.,1.48747E+16
9236,18 0.,1.48747E+16
9243,18 0.,1.48747E+16
4372,18 0.,1.48747E+16
4247,18 0.,1.48747E+16
7933,18 0.,1.48747E+16
5093,18 0.,1.48747E+16
9305,18 0.,1.48747E+16
665,18 0.,1.48747E+16
9562,18 0.,1.48747E+16
338,18 0.,1.48747E+16
4902,18 0.,1.48747E+16
4908,18 0.,1.48747E+16
8770,18 0.,1.48747E+16
7329,18 0.,1.48747E+16
4709,18 0.,1.48747E+16
9660,18 0.,1.48747E+16
6204,18 0.,1.48747E+16
4885,18 0.,1.48747E+16
6037,18 0.,1.48747E+16
5594,18 0.,1.48747E+16
4924,18 0.,1.48747E+16
3897,18 0.,1.48747E+16
6752,18 0.,1.48747E+16
3191,18 0.,1.48747E+16
368,18 0.,1.48747E+16
3913,18 0.,1.48747E+16
7191,18 0.,1.48747E+16
274,18 0.,1.48747E+16
6367,18 0.,1.48747E+16
5803,18 0.,1.48747E+16
7173,18 0.,1.48747E+16
7849,18 0.,1.48747E+16
5367,18 0.,1.48747E+16
7092,18 0.,1.48747E+16
7948,18 0.,1.48747E+16
7385,18 0.,1.48747E+16
4729,18 0.,1.48747E+16
6443,18 0.,1.48747E+16
6109,18 0.,1.48747E+16
7383,18 0.,1.48747E+16
7208,18 0.,1.48747E+16
6490,18 0.,1.48747E+16
3959,18 0.,1.48747E+16
4375,18 0.,1.48747E+16
3787,18 0.,1.48747E+16
6961,18 0.,1.48747E+16
7335,18 0.,1.48747E+16
3493,18 0.,1.48747E+16
2995,18 0.,1.48747E+16
4660,18 0.,1.48747E+16
7245,18 0.,1.48747E+16
4844,18 0.,1.48747E+16
9261,18 0.,1.48747E+16
841,18 0.,1.48747E+16
4440,18 0.,1.48747E+16
4192,18 0.,1.48747E+16
671,18 0.,1.48747E+16
567,18 0.,1.48747E+16
9675,18 0.,1.48747E+16
8040,18 0.,1.48747E+16
3446,18 0.,1.48747E+16
6083,18 0.,1.48747E+16
8270,18 0.,1.48747E+16
872,18 0.,1.48747E+16
877,18 0.,1.48747E+16
3968,18 0.,1.48747E+16
9350,18 0.,1.48747E+16
7366,18 0.,1.48747E+16
636,18 0.,1.48747E+16
8073,18 0.,1.48747E+16
9406,18 0.,1.48747E+16
9429,18 0.,1.48747E+16
4838,18 0.,1.48747E+16
6934,18 0.,1.48747E+16
2792,18 0.,1.48747E+16
6404,18 0.,1.48747E+16
9134,18 0.,1.48747E+16
4751,18 0.,1.48747E+16
3859,18 0.,1.48747E+16
7851,18 0.,1.48747E+16
7504,18 0.,1.48747E+16
492,18 0.,1.48747E+16
7343,18 0.,1.48747E+16
584,18 0.,1.48747E+16
5349,18 0.,1.48747E+16
9677,18 0.,1.48747E+16
6227,18 0.,1.48747E+16
4326,18 0.,1.48747E+16
4068,18 0.,1.48747E+16
9308,18 0.,1.48747E+16
7594,18 0.,1.48747E+16
5605,18 0.,1.48747E+16
6047,18 0.,1.48747E+16
9538,18 0.,1.48747E+16
5592,18 0.,1.48747E+16
7344,18 0.,1.48747E+16
7087,18 0.,1.48747E+16
3557,18 0.,1.48747E+16
7473,18 0.,1.48747E+16
9056,18 0.,1.48747E+16
7240,18 0.,1.48747E+16
4462,18 0.,1.48747E+16
7132,18 0.,1.48747E+16
7259,18 0.,1.48747E+16
9729,18 0.,1.48747E+16
4396,18 0.,1.48747E+16
7306,18 0.,1.48747E+16
6246,18 0.,1.48747E+16
4938,18 0.,1.48747E+16
7206,18 0.,1.48747E+16
6834,18 0.,1.48747E+16
4297,18 0.,1.48747E+16
669,18 0.,1.48747E+16
4921,18 0.,1.48747E+16
9459,18 0.,1.48747E+16
3942,18 0.,1.48747E+16
3994,17 0.,1.40483E+16
587,17 0.,1.40483E+16
3664,17 0.,1.40483E+16
8093,17 0.,1.40483E+16
2949,17 0.,1.40483E+16
2941,17 0.,1.40483E+16
9793,17 0.,1.40483E+16
4903,17 0.,1.40483E+16
7539,17 0.,1.40483E+16
4557,17 0.,1.40483E+16
4094,17 0.,1.40483E+16
646,17 0.,1.40483E+16
7669,17 0.,1.40483E+16
9650,17 0.,1.40483E+16
2449,17 0.,1.40483E+16
5772,17 0.,1.40483E+16
3872,17 0.,1.40483E+16
7863,17 0.,1.40483E+16
4496,17 0.,1.40483E+16
4594,17 0.,1.40483E+16
6939,17 0.,1.40483E+16
3479,17 0.,1.40483E+16
8446,17 0.,1.40483E+16
7241,17 0.,1.40483E+16
7263,17 0.,1.40483E+16
4593,17 0.,1.40483E+16
961,17 0.,1.40483E+16
184,17 0.,1.40483E+16
3870,17 0.,1.40483E+16
6436,17 0.,1.40483E+16
6075,17 0.,1.40483E+16
240,17 0.,1.40483E+16
9883,17 0.,1.40483E+16
981,17 0.,1.40483E+16
9287,17 0.,1.40483E+16
5744,17 0.,1.40483E+16
7387,17 0.,1.40483E+16
659,17 0.,1.40483E+16
9571,17 0.,1.40483E+16
4390,17 0.,1.40483E+16
494,17 0.,1.40483E+16
7627,17 0.,1.40483E+16
6095,17 0.,1.40483E+16
8047,17 0.,1.40483E+16
443,17 0.,1.40483E+16
9719,17 0.,1.40483E+16
8430,17 0.,1.40483E+16
4197,17 0.,1.40483E+16
4940,17 0.,1.40483E+16
5193,17 0.,1.40483E+16
9645,17 0.,1.40483E+16
164,17 0.,1.40483E+16
4839,17 0.,1.40483E+16
7040,17 0.,1.40483E+16
9954,17 0.,1.40483E+16
2947,17 0.,1.40483E+16
6087,17 0.,1.40483E+16
8076,17 0.,1.40483E+16
9733,17 0.,1.40483E+16
6844,17 0.,1.40483E+16
9643,17 0.,1.40483E+16
197,17 0.,1.40483E+16
3908,17 0.,1.40483E+16
7234,17 0.,1.40483E+16
6147,17 0.,1.40483E+16
8739,17 0.,1.40483E+16
4344,17 0.,1.40483E+16
6917,17 0.,1.40483E+16
656,17 0.,1.40483E+16
9380,17 0.,1.40483E+16
6557,17 0.,1.40483E+16
7223,17 0.,1.40483E+16
3776,17 0.,1.40483E+16
9703,17 0.,1.40483E+16
3967,17 0.,1.40483E+16
282,17 0.,1.40483E+16
9320,17 0.,1.40483E+16
7405,17 0.,1.40483E+16
3449,17 0.,1.40483E+16
7371,17 0.,1.40483E+16
7492,17 0.,1.40483E+16
5703,17 0.,1.40483E+16
7253,17 0.,1.40483E+16
7162,17 0.,1.40483E+16
2981,17 0.,1.40483E+16
9509,17 0.,1.40483E+16
4341,17 0.,1.40483E+16
9133,17 0.,1.40483E+16
5149,17 0.,1.40483E+16
4553,17 0.,1.40483E+16
5723,17 0.,1.40483E+16
8346,17 0.,1.40483E+16
3894,17 0.,1.40483E+16
5067,17 0.,1.40483E+16
6049,17 0.,1.40483E+16
7379,17 0.,1.40483E+16
7665,17 0.,1.40483E+16
6928,17 0.,1.40483E+16
7341,17 0.,1.40483E+16
9167,17 0.,1.40483E+16
9140,17 0.,1.40483E+16
4306,17 0.,1.40483E+16
9467,17 0.,1.40483E+16
5902,17 0.,1.40483E+16
6149,17 0.,1.40483E+16
7380,17 0.,1.40483E+16
590,17 0.,1.40483E+16
7996,17 0.,1.40483E+16
265,17 0.,1.40483E+16
5928,17 0.,1.40483E+16
360,17 0.,1.40483E+16
7824,17 0.,1.40483E+16
195,17 0.,1.40483E+16
9842,17 0.,1.40483E+16
4763,17 0.,1.40483E+16
2962,17 0.,1.40483E+16
9894,17 0.,1.40483E+16
9615,17 0.,1.40483E+16
3407,17 0.,1.40483E+16
9245,17 0.,1.40483E+16
6795,17 0.,1.40483E+16
6841,17 0.,1.40483E+16
4705,17 0.,1.40483E+16
7552,17 0.,1.40483E+16
9532,17 0.,1.40483E+16
3973,17 0.,1.40483E+16
9507,17 0.,1.40483E+16
9434,17 0.,1.40483E+16
9475,17 0.,1.40483E+16
2972,17 0.,1.40483E+16
651,17 0.,1.40483E+16
4275,17 0.,1.40483E+16
6143,17 0.,1.40483E+16
5342,17 0.,1.40483E+16
7839,17 0.,1.40483E+16
7502,17 0.,1.40483E+16
9376,17 0.,1.40483E+16
9504,17 0.,1.40483E+16
7164,17 0.,1.40483E+16
3476,17 0.,1.40483E+16
9648,17 0.,1.40483E+16
6338,17 0.,1.40483E+16
9067,17 0.,1.40483E+16
5977,17 0.,1.40483E+16
5061,17 0.,1.40483E+16
157,17 0.,1.40483E+16
5997,17 0.,1.40483E+16
4202,17 0.,1.40483E+16
9386,17 0.,1.40483E+16
4305,17 0.,1.40483E+16
6761,17 0.,1.40483E+16
661,17 0.,1.40483E+16
652,17 0.,1.40483E+16
6187,17 0.,1.40483E+16
7327,17 0.,1.40483E+16
9619,17 0.,1.40483E+16
5079,17 0.,1.40483E+16
178,17 0.,1.40483E+16
9844,17 0.,1.40483E+16
7947,17 0.,1.40483E+16
7038,17 0.,1.40483E+16
9281,17 0.,1.40483E+16
9692,17 0.,1.40483E+16
4982,17 0.,1.40483E+16
3797,17 0.,1.40483E+16
9187,17 0.,1.40483E+16
6283,17 0.,1.40483E+16
4957,17 0.,1.40483E+16
4962,17 0.,1.40483E+16
6806,17 0.,1.40483E+16
5770,17 0.,1.40483E+16
182,17 0.,1.40483E+16
9848,17 0.,1.40483E+16
8773,17 0.,1.40483E+16
7950,17 0.,1.40483E+16
7460,17 0.,1.40483E+16
4376,17 0.,1.40483E+16
6297,17 0.,1.40483E+16
9665,17 0.,1.40483E+16
9751,17 0.,1.40483E+16
4944,17 0.,1.40483E+16
9474,17 0.,1.40483E+16
9146,17 0.,1.40483E+16
4823,17 0.,1.40483E+16
6493,17 0.,1.40483E+16
9508,17 0.,1.40483E+16
6076,17 0.,1.40483E+16
269,17 0.,1.40483E+16
2094,17 0.,1.40483E+16
586,17 0.,1.40483E+16
9127,17 0.,1.40483E+16
7239,17 0.,1.40483E+16
6925,17 0.,1.40483E+16
7096,16 0.,1.3222E+16
9482,16 0.,1.3222E+16
9757,16 0.,1.3222E+16
6771,16 0.,1.3222E+16
286,16 0.,1.3222E+16
4795,16 0.,1.3222E+16
5574,16 0.,1.3222E+16
4972,16 0.,1.3222E+16
9472,16 0.,1.3222E+16
664,16 0.,1.3222E+16
679,16 0.,1.3222E+16
272,16 0.,1.3222E+16
992,16 0.,1.3222E+16
4097,16 0.,1.3222E+16
6137,16 0.,1.3222E+16
5449,16 0.,1.3222E+16
4675,16 0.,1.3222E+16
7381,16 0.,1.3222E+16
3847,16 0.,1.3222E+16
4723,16 0.,1.3222E+16
7386,16 0.,1.3222E+16
4883,16 0.,1.3222E+16
9316,16 0.,1.3222E+16
4357,16 0.,1.3222E+16
7358,16 0.,1.3222E+16
6384,16 0.,1.3222E+16
5905,16 0.,1.3222E+16
299,16 0.,1.3222E+16
9563,16 0.,1.3222E+16
298,16 0.,1.3222E+16
6814,16 0.,1.3222E+16
4943,16 0.,1.3222E+16
4997,16 0.,1.3222E+16
4727,16 0.,1.3222E+16
9708,16 0.,1.3222E+16
9709,16 0.,1.3222E+16
6382,16 0.,1.3222E+16
6195,16 0.,1.3222E+16
8149,16 0.,1.3222E+16
4834,16 0.,1.3222E+16
9360,16 0.,1.3222E+16
5379,16 0.,1.3222E+16
7307,16 0.,1.3222E+16
9647,16 0.,1.3222E+16
9177,16 0.,1.3222E+16
275,16 0.,1.3222E+16
6476,16 0.,1.3222E+16
9262,16 0.,1.3222E+16
9752,16 0.,1.3222E+16
9431,16 0.,1.3222E+16
7990,16 0.,1.3222E+16
9770,16 0.,1.3222E+16
5395,16 0.,1.3222E+16
649,16 0.,1.3222E+16
4937,16 0.,1.3222E+16
650,16 0.,1.3222E+16
4559,16 0.,1.3222E+16
3197,16 0.,1.3222E+16
7037,16 0.,1.3222E+16
9605,16 0.,1.3222E+16
2991,16 0.,1.3222E+16
4775,16 0.,1.3222E+16
3965,16 0.,1.3222E+16
7183,16 0.,1.3222E+16
7098,16 0.,1.3222E+16
3903,16 0.,1.3222E+16
9838,16 0.,1.3222E+16
6550,16 0.,1.3222E+16
9345,16 0.,1.3222E+16
569,16 0.,1.3222E+16
4039,16 0.,1.3222E+16
9398,16 0.,1.3222E+16
8276,16 0.,1.3222E+16
5754,16 0.,1.3222E+16
4694,16 0.,1.3222E+16
7441,16 0.,1.3222E+16
6146,16 0.,1.3222E+16
4690,16 0.,1.3222E+16
4889,16 0.,1.3222E+16
384,16 0.,1.3222E+16
9570,16 0.,1.3222E+16
1439,16 0.,1.3222E+16
968,16 0.,1.3222E+16
7496,16 0.,1.3222E+16
170,16 0.,1.3222E+16
960,16 0.,1.3222E+16
957,16 0.,1.3222E+16
483,16 0.,1.3222E+16
3494,16 0.,1.3222E+16
4283,16 0.,1.3222E+16
8994,16 0.,1.3222E+16
4893,16 0.,1.3222E+16
9589,16 0.,1.3222E+16
474,16 0.,1.3222E+16
781,16 0.,1.3222E+16
4091,16 0.,1.3222E+16
4074,16 0.,1.3222E+16
2973,16 0.,1.3222E+16
4932,16 0.,1.3222E+16
4171,16 0.,1.3222E+16
3763,16 0.,1.3222E+16
948,16 0.,1.3222E+16
6386,16 0.,1.3222E+16
697,16 0.,1.3222E+16
383,16 0.,1.3222E+16
9573,16 0.,1.3222E+16
891,16 0.,1.3222E+16
8670,16 0.,1.3222E+16
4973,16 0.,1.3222E+16
6447,16 0.,1.3222E+16
3963,16 0.,1.3222E+16
7154,16 0.,1.3222E+16
3583,16 0.,1.3222E+16
9184,16 0.,1.3222E+16
6955,16 0.,1.3222E+16
9286,16 0.,1.3222E+16
4603,16 0.,1.3222E+16
9672,16 0.,1.3222E+16
3823,16 0.,1.3222E+16
8193,16 0.,1.3222E+16
4773,16 0.,1.3222E+16
4740,16 0.,1.3222E+16
5096,16 0.,1.3222E+16
2935,16 0.,1.3222E+16
6949,16 0.,1.3222E+16
7974,16 0.,1.3222E+16
